id_annotation_image_id,image_id,category_id,area,bbox,width,height,file_name,coco_url,date_captured,name
794,211,32,2880.0,"[11.0, 169.0, 96.0, 30.0]",714,486,da58305b-a78b-4060-bc48-130292ab1b0f.png,https://database.fathomnet.org/static/m3/framegrabs/Tiburon/stills/2003/212/05_01_57_12.png,2003-07-31 21:43:28,Holothuroidea
795,212,37,914862.0,"[768.0, 10.0, 951.0, 962.0]",1920,1080,56f3aa00-bc39-4f46-90ee-b205f518233c.png,https://database.fathomnet.org/static/m3/framegrabs/Doc%20Ricketts/images/0978/16_32_24_29.png,2017-08-06 21:58:28,Keratoisis
796,213,38,4788.0,"[815.0, 911.0, 63.0, 76.0]",1920,1080,e44b6818-2d67-4eaf-8394-6a01b50ddd6d.png,https://database.fathomnet.org/static/m3/framegrabs/Doc%20Ricketts/images/0618/00_29_01_23.png,2014-06-06 14:10:02,Liponema brevicorne
797,214,8,6715.0,"[1423.0, 864.0, 85.0, 79.0]",1920,1080,e3f4796d-0358-46b1-b6d2-cc538edef570.png,https://database.fathomnet.org/static/m3/framegrabs/Doc%20Ricketts/images/1213/190223--c1fe92a1-3322-4a59-9b1d-f30dad8c7534.png,2019-11-07 23:17:23,Apostichopus leukothele
798,215,74,2484.0,"[391.0, 262.0, 54.0, 46.0]",720,368,32965a71-6b32-4d2b-8fb5-f51a6b582970.png,https://database.fathomnet.org/static/m3/framegrabs/Ventana/images/3430/02_29_15_08.png,2009-10-09 20:13:16,Strongylocentrotus fragilis
799,216,54,3154.0,"[1026.0, 584.0, 38.0, 83.0]",1920,1080,235cafdd-152c-439d-ba7f-7a9c52601f01.png,https://fathomnet.s3-us-east-2.amazonaws.com/fathomnet/2/55/1611307/EX1708_VID_20170907T221000Z_ROVHD_frame_003146.png,,Paragorgia
800,217,44,725.0,"[394.0, 63.0, 29.0, 25.0]",720,486,e175ecd8-66cc-4b2a-8f80-40f4ed6a8897.png,https://database.fathomnet.org/static/m3/framegrabs/Doc%20Ricketts/images/0293/00_16_30_05.png,2011-09-21 15:39:49,Munidopsis
801,218,31,1320.0,"[556.0, 315.0, 40.0, 33.0]",720,486,3e7ffb39-136d-402c-b52c-5710e7de97b9.png,https://database.fathomnet.org/static/m3/framegrabs/Doc%20Ricketts/images/0292/01_47_32_16.png,2011-09-21 01:17:33,Hippasteria
802,219,31,404019.0,"[983.0, 380.0, 693.0, 583.0]",1920,1080,15bedf0c-8992-4c92-83f4-b7758e727fe7.png,https://database.fathomnet.org/static/m3/framegrabs/Doc%20Ricketts/images/0641/02_12_08_06.png,2014-07-28 16:35:45,Hippasteria
803,220,73,9960.0,"[1837.0, 435.0, 83.0, 120.0]",1920,1080,62cc7fae-deef-4a63-9a9d-c90714956ca6.png,https://database.fathomnet.org/static/m3/framegrabs/Doc%20Ricketts/images/0997/00_42_10_26.png,2017-12-18 21:59:16,Staurocalyptus
804,221,37,4453.0,"[235.0, 136.0, 61.0, 73.0]",715,486,2c8d15f1-cadb-466f-a3bd-1c6b0b957d94.png,https://database.fathomnet.org/static/m3/framegrabs/Tiburon/stills/2002/144/12_22_28_08.png,2002-05-24 03:04:04,Keratoisis
805,222,3,41736.0,"[507.0, 263.0, 296.0, 141.0]",1920,1079,15023d10-3814-4dc1-8e26-62a1f830990d.png,https://database.fathomnet.org/static/m3/framegrabs/Ventana/images/3200/03_08_39_11.png,2008-05-05 18:02:16,Acanthoptilum
806,223,70,8715.0,"[504.0, 609.0, 105.0, 83.0]",1920,1080,80e68223-7850-44f4-8507-32864c658222.png,https://database.fathomnet.org/static/m3/framegrabs/Doc%20Ricketts/images/1213/20191107T225143Z--747e123c-d3a2-470d-aacc-cfcc018c15fd.png,2019-11-07 22:51:43,Sebastes diploproa
807,224,67,60500.0,"[712.0, 383.0, 250.0, 242.0]",1920,1080,10e7926e-361d-4cfd-9657-5593bdeece2c.png,https://database.fathomnet.org/static/m3/framegrabs/Doc%20Ricketts/images/0566/00_17_47_27.png,2013-12-12 21:45:09,Scotoplanes
808,225,60,5616.0,"[183.0, 415.0, 104.0, 54.0]",1920,1080,91efcbd7-d057-4ee7-8b70-a4f15c358fb5.png,https://database.fathomnet.org/static/m3/framegrabs/Doc%20Ricketts/images/0981/00_58_58_22.png,2017-08-08 22:34:50,Porifera
809,225,60,4920.0,"[201.0, 238.0, 82.0, 60.0]",1920,1080,91efcbd7-d057-4ee7-8b70-a4f15c358fb5.png,https://database.fathomnet.org/static/m3/framegrabs/Doc%20Ricketts/images/0981/00_58_58_22.png,2017-08-08 22:34:50,Porifera
810,225,71,5472.0,"[550.0, 104.0, 114.0, 48.0]",1920,1080,91efcbd7-d057-4ee7-8b70-a4f15c358fb5.png,https://database.fathomnet.org/static/m3/framegrabs/Doc%20Ricketts/images/0981/00_58_58_22.png,2017-08-08 22:34:50,Sebastolobus
811,225,55,12127.0,"[484.0, 599.0, 67.0, 181.0]",1920,1080,91efcbd7-d057-4ee7-8b70-a4f15c358fb5.png,https://database.fathomnet.org/static/m3/framegrabs/Doc%20Ricketts/images/0981/00_58_58_22.png,2017-08-08 22:34:50,Paragorgia arborea
812,225,9,3648.0,"[249.0, 479.0, 48.0, 76.0]",1920,1080,91efcbd7-d057-4ee7-8b70-a4f15c358fb5.png,https://database.fathomnet.org/static/m3/framegrabs/Doc%20Ricketts/images/0981/00_58_58_22.png,2017-08-08 22:34:50,Asbestopluma
813,225,56,107559.0,"[1233.0, 338.0, 323.0, 333.0]",1920,1080,91efcbd7-d057-4ee7-8b70-a4f15c358fb5.png,https://database.fathomnet.org/static/m3/framegrabs/Doc%20Ricketts/images/0981/00_58_58_22.png,2017-08-08 22:34:50,Paralomis multispina
814,226,65,2014.0,"[832.0, 315.0, 53.0, 38.0]",1920,1080,f51869f0-e81f-49ae-b9e0-a01ee9fb0cb3.png,https://database.fathomnet.org/static/m3/framegrabs/Doc%20Ricketts/images/0705/06_02_36_04.png,2014-12-19 00:07:14,Rathbunaster californicus
815,226,74,1015.0,"[549.0, 510.0, 35.0, 29.0]",1920,1080,f51869f0-e81f-49ae-b9e0-a01ee9fb0cb3.png,https://database.fathomnet.org/static/m3/framegrabs/Doc%20Ricketts/images/0705/06_02_36_04.png,2014-12-19 00:07:14,Strongylocentrotus fragilis
816,226,74,1763.0,"[561.0, 844.0, 43.0, 41.0]",1920,1080,f51869f0-e81f-49ae-b9e0-a01ee9fb0cb3.png,https://database.fathomnet.org/static/m3/framegrabs/Doc%20Ricketts/images/0705/06_02_36_04.png,2014-12-19 00:07:14,Strongylocentrotus fragilis
817,226,65,4218.0,"[1745.0, 918.0, 74.0, 57.0]",1920,1080,f51869f0-e81f-49ae-b9e0-a01ee9fb0cb3.png,https://database.fathomnet.org/static/m3/framegrabs/Doc%20Ricketts/images/0705/06_02_36_04.png,2014-12-19 00:07:14,Rathbunaster californicus
818,226,74,1015.0,"[1137.0, 734.0, 35.0, 29.0]",1920,1080,f51869f0-e81f-49ae-b9e0-a01ee9fb0cb3.png,https://database.fathomnet.org/static/m3/framegrabs/Doc%20Ricketts/images/0705/06_02_36_04.png,2014-12-19 00:07:14,Strongylocentrotus fragilis
819,226,74,1184.0,"[1189.0, 712.0, 37.0, 32.0]",1920,1080,f51869f0-e81f-49ae-b9e0-a01ee9fb0cb3.png,https://database.fathomnet.org/static/m3/framegrabs/Doc%20Ricketts/images/0705/06_02_36_04.png,2014-12-19 00:07:14,Strongylocentrotus fragilis
820,226,74,1222.0,"[1894.0, 915.0, 26.0, 47.0]",1920,1080,f51869f0-e81f-49ae-b9e0-a01ee9fb0cb3.png,https://database.fathomnet.org/static/m3/framegrabs/Doc%20Ricketts/images/0705/06_02_36_04.png,2014-12-19 00:07:14,Strongylocentrotus fragilis
821,226,46,3956.0,"[755.0, 431.0, 92.0, 43.0]",1920,1080,f51869f0-e81f-49ae-b9e0-a01ee9fb0cb3.png,https://database.fathomnet.org/static/m3/framegrabs/Doc%20Ricketts/images/0705/06_02_36_04.png,2014-12-19 00:07:14,Mycale
822,226,74,1224.0,"[993.0, 844.0, 36.0, 34.0]",1920,1080,f51869f0-e81f-49ae-b9e0-a01ee9fb0cb3.png,https://database.fathomnet.org/static/m3/framegrabs/Doc%20Ricketts/images/0705/06_02_36_04.png,2014-12-19 00:07:14,Strongylocentrotus fragilis
823,226,74,1258.0,"[1123.0, 992.0, 37.0, 34.0]",1920,1080,f51869f0-e81f-49ae-b9e0-a01ee9fb0cb3.png,https://database.fathomnet.org/static/m3/framegrabs/Doc%20Ricketts/images/0705/06_02_36_04.png,2014-12-19 00:07:14,Strongylocentrotus fragilis
824,226,65,2160.0,"[1611.0, 548.0, 48.0, 45.0]",1920,1080,f51869f0-e81f-49ae-b9e0-a01ee9fb0cb3.png,https://database.fathomnet.org/static/m3/framegrabs/Doc%20Ricketts/images/0705/06_02_36_04.png,2014-12-19 00:07:14,Rathbunaster californicus
825,226,11,2200.0,"[597.0, 766.0, 50.0, 44.0]",1920,1080,f51869f0-e81f-49ae-b9e0-a01ee9fb0cb3.png,https://database.fathomnet.org/static/m3/framegrabs/Doc%20Ricketts/images/0705/06_02_36_04.png,2014-12-19 00:07:14,Asteroidea
826,226,11,1419.0,"[706.0, 596.0, 43.0, 33.0]",1920,1080,f51869f0-e81f-49ae-b9e0-a01ee9fb0cb3.png,https://database.fathomnet.org/static/m3/framegrabs/Doc%20Ricketts/images/0705/06_02_36_04.png,2014-12-19 00:07:14,Asteroidea
827,226,46,1702.0,"[762.0, 523.0, 46.0, 37.0]",1920,1080,f51869f0-e81f-49ae-b9e0-a01ee9fb0cb3.png,https://database.fathomnet.org/static/m3/framegrabs/Doc%20Ricketts/images/0705/06_02_36_04.png,2014-12-19 00:07:14,Mycale
828,226,74,1015.0,"[967.0, 653.0, 35.0, 29.0]",1920,1080,f51869f0-e81f-49ae-b9e0-a01ee9fb0cb3.png,https://database.fathomnet.org/static/m3/framegrabs/Doc%20Ricketts/images/0705/06_02_36_04.png,2014-12-19 00:07:14,Strongylocentrotus fragilis
829,226,74,720.0,"[623.0, 502.0, 30.0, 24.0]",1920,1080,f51869f0-e81f-49ae-b9e0-a01ee9fb0cb3.png,https://database.fathomnet.org/static/m3/framegrabs/Doc%20Ricketts/images/0705/06_02_36_04.png,2014-12-19 00:07:14,Strongylocentrotus fragilis
830,226,74,924.0,"[1172.0, 577.0, 33.0, 28.0]",1920,1080,f51869f0-e81f-49ae-b9e0-a01ee9fb0cb3.png,https://database.fathomnet.org/static/m3/framegrabs/Doc%20Ricketts/images/0705/06_02_36_04.png,2014-12-19 00:07:14,Strongylocentrotus fragilis
831,226,74,2744.0,"[1.0, 931.0, 56.0, 49.0]",1920,1080,f51869f0-e81f-49ae-b9e0-a01ee9fb0cb3.png,https://database.fathomnet.org/static/m3/framegrabs/Doc%20Ricketts/images/0705/06_02_36_04.png,2014-12-19 00:07:14,Strongylocentrotus fragilis
832,226,65,2480.0,"[562.0, 368.0, 62.0, 40.0]",1920,1080,f51869f0-e81f-49ae-b9e0-a01ee9fb0cb3.png,https://database.fathomnet.org/static/m3/framegrabs/Doc%20Ricketts/images/0705/06_02_36_04.png,2014-12-19 00:07:14,Rathbunaster californicus
833,227,44,961.0,"[106.0, 316.0, 31.0, 31.0]",720,486,9944aee4-f216-466e-8830-ca6027b8c665.png,https://database.fathomnet.org/static/m3/framegrabs/Doc%20Ricketts/images/0016/01_55_56_16.png,2009-04-17 17:39:33,Munidopsis
834,227,19,12838.0,"[73.0, 72.0, 131.0, 98.0]",720,486,9944aee4-f216-466e-8830-ca6027b8c665.png,https://database.fathomnet.org/static/m3/framegrabs/Doc%20Ricketts/images/0016/01_55_56_16.png,2009-04-17 17:39:33,Crinoidea
835,227,44,289.0,"[358.0, 255.0, 17.0, 17.0]",720,486,9944aee4-f216-466e-8830-ca6027b8c665.png,https://database.fathomnet.org/static/m3/framegrabs/Doc%20Ricketts/images/0016/01_55_56_16.png,2009-04-17 17:39:33,Munidopsis
836,227,44,676.0,"[229.0, 223.0, 26.0, 26.0]",720,486,9944aee4-f216-466e-8830-ca6027b8c665.png,https://database.fathomnet.org/static/m3/framegrabs/Doc%20Ricketts/images/0016/01_55_56_16.png,2009-04-17 17:39:33,Munidopsis
837,227,44,910.0,"[273.0, 270.0, 35.0, 26.0]",720,486,9944aee4-f216-466e-8830-ca6027b8c665.png,https://database.fathomnet.org/static/m3/framegrabs/Doc%20Ricketts/images/0016/01_55_56_16.png,2009-04-17 17:39:33,Munidopsis
838,228,71,5136.0,"[499.0, 271.0, 107.0, 48.0]",720,368,e72ef011-cf20-4325-a9c2-b61513b7d9a3.png,https://database.fathomnet.org/static/m3/framegrabs/Doc%20Ricketts/images/0115/00_50_44_29.png,2010-03-09 00:39:31,Sebastolobus
839,228,71,1472.0,"[327.0, 224.0, 64.0, 23.0]",720,368,e72ef011-cf20-4325-a9c2-b61513b7d9a3.png,https://database.fathomnet.org/static/m3/framegrabs/Doc%20Ricketts/images/0115/00_50_44_29.png,2010-03-09 00:39:31,Sebastolobus
840,228,49,891.0,"[462.0, 64.0, 33.0, 27.0]",720,368,e72ef011-cf20-4325-a9c2-b61513b7d9a3.png,https://database.fathomnet.org/static/m3/framegrabs/Doc%20Ricketts/images/0115/00_50_44_29.png,2010-03-09 00:39:31,Ophiuroidea
841,229,60,1806.0,"[896.0, 482.0, 42.0, 43.0]",1920,1080,a689a4e8-6355-4d9c-9c1c-af0df126cc62.png,https://database.fathomnet.org/static/m3/framegrabs/Doc%20Ricketts/images/0853/04_53_34_15.png,2016-06-04 19:07:23,Porifera
842,229,60,3000.0,"[754.0, 604.0, 60.0, 50.0]",1920,1080,a689a4e8-6355-4d9c-9c1c-af0df126cc62.png,https://database.fathomnet.org/static/m3/framegrabs/Doc%20Ricketts/images/0853/04_53_34_15.png,2016-06-04 19:07:23,Porifera
843,229,60,2548.0,"[958.0, 631.0, 52.0, 49.0]",1920,1080,a689a4e8-6355-4d9c-9c1c-af0df126cc62.png,https://database.fathomnet.org/static/m3/framegrabs/Doc%20Ricketts/images/0853/04_53_34_15.png,2016-06-04 19:07:23,Porifera
844,229,60,5824.0,"[862.0, 674.0, 64.0, 91.0]",1920,1080,a689a4e8-6355-4d9c-9c1c-af0df126cc62.png,https://database.fathomnet.org/static/m3/framegrabs/Doc%20Ricketts/images/0853/04_53_34_15.png,2016-06-04 19:07:23,Porifera
845,229,60,5002.0,"[695.0, 637.0, 61.0, 82.0]",1920,1080,a689a4e8-6355-4d9c-9c1c-af0df126cc62.png,https://database.fathomnet.org/static/m3/framegrabs/Doc%20Ricketts/images/0853/04_53_34_15.png,2016-06-04 19:07:23,Porifera
846,229,60,2346.0,"[367.0, 85.0, 46.0, 51.0]",1920,1080,a689a4e8-6355-4d9c-9c1c-af0df126cc62.png,https://database.fathomnet.org/static/m3/framegrabs/Doc%20Ricketts/images/0853/04_53_34_15.png,2016-06-04 19:07:23,Porifera
847,229,60,8316.0,"[1047.0, 596.0, 126.0, 66.0]",1920,1080,a689a4e8-6355-4d9c-9c1c-af0df126cc62.png,https://database.fathomnet.org/static/m3/framegrabs/Doc%20Ricketts/images/0853/04_53_34_15.png,2016-06-04 19:07:23,Porifera
848,230,71,18644.0,"[499.0, 673.0, 118.0, 158.0]",1920,1079,f9f3969e-e552-408b-8de3-7cb2e7bd3b4f.png,https://database.fathomnet.org/static/m3/framegrabs/Mini%20ROV/images/148/20190925T153821Z--00079f5c-687b-4f98-b671-f2c3a97e72f0.png,2019-09-25 15:38:21,Sebastolobus
849,230,15,1722.0,"[695.0, 777.0, 41.0, 42.0]",1920,1079,f9f3969e-e552-408b-8de3-7cb2e7bd3b4f.png,https://database.fathomnet.org/static/m3/framegrabs/Mini%20ROV/images/148/20190925T153821Z--00079f5c-687b-4f98-b671-f2c3a97e72f0.png,2019-09-25 15:38:21,Ceriantharia
850,231,67,210714.0,"[825.0, 252.0, 519.0, 406.0]",1920,1080,fdfbbabd-7c26-4b5a-8ae3-7e7c5f46f703.png,https://database.fathomnet.org/static/m3/framegrabs/Doc%20Ricketts/images/0617/00_42_48_19.png,2014-06-05 19:03:20,Scotoplanes
851,232,74,1550.0,"[40.0, 269.0, 50.0, 31.0]",714,368,3ac1bab6-ac18-443f-9ea4-9aca6e942f6a.png,https://database.fathomnet.org/static/m3/framegrabs/Doc%20Ricketts/images/0297/07_07_11_11.png,2011-09-23 23:06:13,Strongylocentrotus fragilis
852,232,74,1518.0,"[357.0, 228.0, 46.0, 33.0]",714,368,3ac1bab6-ac18-443f-9ea4-9aca6e942f6a.png,https://database.fathomnet.org/static/m3/framegrabs/Doc%20Ricketts/images/0297/07_07_11_11.png,2011-09-23 23:06:13,Strongylocentrotus fragilis
853,232,74,1440.0,"[294.0, 137.0, 40.0, 36.0]",714,368,3ac1bab6-ac18-443f-9ea4-9aca6e942f6a.png,https://database.fathomnet.org/static/m3/framegrabs/Doc%20Ricketts/images/0297/07_07_11_11.png,2011-09-23 23:06:13,Strongylocentrotus fragilis
854,233,77,1440000.0,"[0.0, 0.0, 1600.0, 900.0]",1600,900,5a0efbb5-1bc3-416a-905f-cc6f338d236c.png,https://oer.hpc.msstate.edu/FathomNet/BenthicAnimalGuide_training/Pennatulacea044_trimmed.png,,Umbellula
855,234,65,4872.0,"[165.0, 221.0, 87.0, 56.0]",714,424,235cd6c7-d1be-417b-9160-e5c5a5240c73.png,https://database.fathomnet.org/static/m3/framegrabs/Ventana/images/2987/01_54_03_23.png,2007-03-20 18:51:10,Rathbunaster californicus
856,235,35,11371.0,"[106.0, 218.0, 83.0, 137.0]",1920,1080,e3964775-12ac-4463-bfae-475298cab52a.png,https://database.fathomnet.org/static/m3/framegrabs/Doc%20Ricketts/images/0997/01_01_34_23.png,2017-12-18 22:19:02,Isididae
857,236,62,1312.0,"[202.0, 152.0, 41.0, 32.0]",640,366,918a4bd6-caab-42f4-a8e2-67db4969a4e0.png,https://database.fathomnet.org/static/m3/framegrabs/Ventana/stills/2003/279/02_27_11_12.png,2003-10-06 20:00:00,Psolus squamatus
858,236,62,1155.0,"[214.0, 265.0, 35.0, 33.0]",640,366,918a4bd6-caab-42f4-a8e2-67db4969a4e0.png,https://database.fathomnet.org/static/m3/framegrabs/Ventana/stills/2003/279/02_27_11_12.png,2003-10-06 20:00:00,Psolus squamatus
859,236,62,2475.0,"[4.0, 184.0, 55.0, 45.0]",640,366,918a4bd6-caab-42f4-a8e2-67db4969a4e0.png,https://database.fathomnet.org/static/m3/framegrabs/Ventana/stills/2003/279/02_27_11_12.png,2003-10-06 20:00:00,Psolus squamatus
860,236,62,1521.0,"[430.0, 123.0, 39.0, 39.0]",640,366,918a4bd6-caab-42f4-a8e2-67db4969a4e0.png,https://database.fathomnet.org/static/m3/framegrabs/Ventana/stills/2003/279/02_27_11_12.png,2003-10-06 20:00:00,Psolus squamatus
861,236,29,4224.0,"[164.0, 292.0, 64.0, 66.0]",640,366,918a4bd6-caab-42f4-a8e2-67db4969a4e0.png,https://database.fathomnet.org/static/m3/framegrabs/Ventana/stills/2003/279/02_27_11_12.png,2003-10-06 20:00:00,Heteropolypus ritteri
862,237,74,1360.0,"[537.0, 214.0, 40.0, 34.0]",714,368,6694c2d0-7968-4257-9996-8bb664294563.png,https://database.fathomnet.org/static/m3/framegrabs/Ventana/images/3664/03_41_12_18.png,2011-11-10 22:06:37,Strongylocentrotus fragilis
863,238,45,10057.0,"[1656.0, 674.0, 89.0, 113.0]",1920,1080,68ed3eb8-ba0b-4736-b0e3-b1e272da20dd.png,https://database.fathomnet.org/static/m3/framegrabs/Doc%20Ricketts/images/1376/20210814T153738.944Z--4361cdf2-6089-4033-b406-2af84588bce2.png,2021-08-14 15:37:38,Munnopsidae
864,238,45,15552.0,"[1351.0, 395.0, 144.0, 108.0]",1920,1080,68ed3eb8-ba0b-4736-b0e3-b1e272da20dd.png,https://database.fathomnet.org/static/m3/framegrabs/Doc%20Ricketts/images/1376/20210814T153738.944Z--4361cdf2-6089-4033-b406-2af84588bce2.png,2021-08-14 15:37:38,Munnopsidae
865,238,45,11772.0,"[1637.0, 518.0, 108.0, 109.0]",1920,1080,68ed3eb8-ba0b-4736-b0e3-b1e272da20dd.png,https://database.fathomnet.org/static/m3/framegrabs/Doc%20Ricketts/images/1376/20210814T153738.944Z--4361cdf2-6089-4033-b406-2af84588bce2.png,2021-08-14 15:37:38,Munnopsidae
866,238,45,8424.0,"[1547.0, 828.0, 81.0, 104.0]",1920,1080,68ed3eb8-ba0b-4736-b0e3-b1e272da20dd.png,https://database.fathomnet.org/static/m3/framegrabs/Doc%20Ricketts/images/1376/20210814T153738.944Z--4361cdf2-6089-4033-b406-2af84588bce2.png,2021-08-14 15:37:38,Munnopsidae
867,238,45,4270.0,"[1847.0, 610.0, 61.0, 70.0]",1920,1080,68ed3eb8-ba0b-4736-b0e3-b1e272da20dd.png,https://database.fathomnet.org/static/m3/framegrabs/Doc%20Ricketts/images/1376/20210814T153738.944Z--4361cdf2-6089-4033-b406-2af84588bce2.png,2021-08-14 15:37:38,Munnopsidae
868,239,58,35898.0,"[1257.0, 301.0, 193.0, 186.0]",1920,1080,790b69c5-ca42-422a-8dcc-d63a403312ce.png,https://database.fathomnet.org/static/m3/framegrabs/Doc%20Ricketts/images/0673/04_33_21_05.png,2014-10-13 22:47:25,Peniagone
869,240,75,5472.0,"[900.0, 182.0, 72.0, 76.0]",1920,1080,c12166ef-109d-4ed2-b113-34c77b7c8876.png,https://database.fathomnet.org/static/m3/framegrabs/Doc%20Ricketts/images/0736/01_04_04_28.png,2015-03-26 15:43:24,Terebellidae
870,240,75,5451.0,"[420.0, 268.0, 79.0, 69.0]",1920,1080,c12166ef-109d-4ed2-b113-34c77b7c8876.png,https://database.fathomnet.org/static/m3/framegrabs/Doc%20Ricketts/images/0736/01_04_04_28.png,2015-03-26 15:43:24,Terebellidae
871,240,75,7310.0,"[0.0, 277.0, 86.0, 85.0]",1920,1080,c12166ef-109d-4ed2-b113-34c77b7c8876.png,https://database.fathomnet.org/static/m3/framegrabs/Doc%20Ricketts/images/0736/01_04_04_28.png,2015-03-26 15:43:24,Terebellidae
872,240,75,5740.0,"[836.0, 840.0, 70.0, 82.0]",1920,1080,c12166ef-109d-4ed2-b113-34c77b7c8876.png,https://database.fathomnet.org/static/m3/framegrabs/Doc%20Ricketts/images/0736/01_04_04_28.png,2015-03-26 15:43:24,Terebellidae
873,241,5,27030.0,"[1573.0, 519.0, 170.0, 159.0]",1920,1080,75f409a2-7a1e-4cbf-8d43-b5122602da67.png,https://database.fathomnet.org/static/m3/framegrabs/Doc%20Ricketts/images/0976/09_52_05_10.png,2017-08-05 00:43:24,Actiniaria
874,241,65,1681.0,"[825.0, 848.0, 41.0, 41.0]",1920,1080,75f409a2-7a1e-4cbf-8d43-b5122602da67.png,https://database.fathomnet.org/static/m3/framegrabs/Doc%20Ricketts/images/0976/09_52_05_10.png,2017-08-05 00:43:24,Rathbunaster californicus
875,242,65,94112.0,"[986.0, 3.0, 544.0, 173.0]",1920,1080,40174b6a-7549-4be1-b689-d1ef9830658e.png,https://database.fathomnet.org/static/m3/framegrabs/Doc%20Ricketts/images/0883/01_39_05_07.png,2016-08-24 18:33:32,Rathbunaster californicus
876,242,5,9360.0,"[893.0, 1000.0, 117.0, 80.0]",1920,1080,40174b6a-7549-4be1-b689-d1ef9830658e.png,https://database.fathomnet.org/static/m3/framegrabs/Doc%20Ricketts/images/0883/01_39_05_07.png,2016-08-24 18:33:32,Actiniaria
877,243,11,6688.0,"[262.0, 919.0, 88.0, 76.0]",1920,1080,7458f181-17a4-46eb-b144-0cb9654e5f1d.png,https://database.fathomnet.org/static/m3/framegrabs/Doc%20Ricketts/images/0736/08_00_42_03.png,2015-03-26 22:43:16,Asteroidea
878,244,68,12947.0,"[877.0, 897.0, 107.0, 121.0]",1920,1080,f1c761e1-f25d-45d0-844f-9a13a1a783a0.png,https://database.fathomnet.org/static/m3/framegrabs/Doc%20Ricketts/images/0885/07_47_55_03.png,2016-08-25 21:40:38,Scotoplanes globosa
879,245,49,11684.0,"[545.0, 319.0, 127.0, 92.0]",720,486,b881ca1e-3e17-4fc7-9d31-84d6a473aab5.png,https://database.fathomnet.org/static/m3/framegrabs/Doc%20Ricketts/images/0352/01_15_47_00.png,2012-03-09 15:37:08,Ophiuroidea
880,245,49,9680.0,"[478.0, 61.0, 121.0, 80.0]",720,486,b881ca1e-3e17-4fc7-9d31-84d6a473aab5.png,https://database.fathomnet.org/static/m3/framegrabs/Doc%20Ricketts/images/0352/01_15_47_00.png,2012-03-09 15:37:08,Ophiuroidea
881,245,49,12960.0,"[417.0, 174.0, 135.0, 96.0]",720,486,b881ca1e-3e17-4fc7-9d31-84d6a473aab5.png,https://database.fathomnet.org/static/m3/framegrabs/Doc%20Ricketts/images/0352/01_15_47_00.png,2012-03-09 15:37:08,Ophiuroidea
882,245,49,12190.0,"[129.0, 128.0, 106.0, 115.0]",720,486,b881ca1e-3e17-4fc7-9d31-84d6a473aab5.png,https://database.fathomnet.org/static/m3/framegrabs/Doc%20Ricketts/images/0352/01_15_47_00.png,2012-03-09 15:37:08,Ophiuroidea
883,245,49,5175.0,"[3.0, 110.0, 69.0, 75.0]",720,486,b881ca1e-3e17-4fc7-9d31-84d6a473aab5.png,https://database.fathomnet.org/static/m3/framegrabs/Doc%20Ricketts/images/0352/01_15_47_00.png,2012-03-09 15:37:08,Ophiuroidea
884,245,49,11700.0,"[594.0, 241.0, 117.0, 100.0]",720,486,b881ca1e-3e17-4fc7-9d31-84d6a473aab5.png,https://database.fathomnet.org/static/m3/framegrabs/Doc%20Ricketts/images/0352/01_15_47_00.png,2012-03-09 15:37:08,Ophiuroidea
885,245,49,10404.0,"[212.0, 109.0, 102.0, 102.0]",720,486,b881ca1e-3e17-4fc7-9d31-84d6a473aab5.png,https://database.fathomnet.org/static/m3/framegrabs/Doc%20Ricketts/images/0352/01_15_47_00.png,2012-03-09 15:37:08,Ophiuroidea
886,245,49,13192.0,"[48.0, 327.0, 136.0, 97.0]",720,486,b881ca1e-3e17-4fc7-9d31-84d6a473aab5.png,https://database.fathomnet.org/static/m3/framegrabs/Doc%20Ricketts/images/0352/01_15_47_00.png,2012-03-09 15:37:08,Ophiuroidea
887,245,49,5952.0,"[651.0, 190.0, 62.0, 96.0]",720,486,b881ca1e-3e17-4fc7-9d31-84d6a473aab5.png,https://database.fathomnet.org/static/m3/framegrabs/Doc%20Ricketts/images/0352/01_15_47_00.png,2012-03-09 15:37:08,Ophiuroidea
888,246,62,1599.0,"[1664.0, 671.0, 39.0, 41.0]",1920,1080,ebd47056-57a4-4e37-aff5-f2d24aa0f862.png,https://database.fathomnet.org/static/m3/framegrabs/Doc%20Ricketts/images/0998/06_05_19_12.png,2017-12-19 21:31:52,Psolus squamatus
889,246,62,960.0,"[974.0, 663.0, 32.0, 30.0]",1920,1080,ebd47056-57a4-4e37-aff5-f2d24aa0f862.png,https://database.fathomnet.org/static/m3/framegrabs/Doc%20Ricketts/images/0998/06_05_19_12.png,2017-12-19 21:31:52,Psolus squamatus
890,246,60,1978.0,"[1356.0, 524.0, 46.0, 43.0]",1920,1080,ebd47056-57a4-4e37-aff5-f2d24aa0f862.png,https://database.fathomnet.org/static/m3/framegrabs/Doc%20Ricketts/images/0998/06_05_19_12.png,2017-12-19 21:31:52,Porifera
891,246,62,961.0,"[1106.0, 678.0, 31.0, 31.0]",1920,1080,ebd47056-57a4-4e37-aff5-f2d24aa0f862.png,https://database.fathomnet.org/static/m3/framegrabs/Doc%20Ricketts/images/0998/06_05_19_12.png,2017-12-19 21:31:52,Psolus squamatus
